ID,Location,Direction,TimeStart,LaneStart,IniSpeed,Length,Width,Is_truck,MaxSpeed,MaxAcceleration
3201,1,2,11.61804,6,40.92,5.05,1.82,0,46.28,0.67
3202,1,2,11.62078,8,24.34,17.38,2.5,1,27.11,0.31
3203,1,2,11.62314,6,35.82,4.65,1.92,0,39.28,0.65
3204,1,2,11.63341,6,34.64,5.05,2.02,0,42.54,1.1
3205,1,2,11.66189,7,33.54,4.85,1.92,0,39.69,0.69
3206,1,1,11.66284,4,36.32,4.65,1.92,0,36.3,-0.16
3207,1,2,11.67083,6,35.72,4.35,1.82,0,38.79,0.59
3208,1,1,11.68178,4,41.1,5.56,2.02,0,39.45,-0.2
3209,1,1,11.69327,4,39.31,4.85,2.02,0,38.44,0.14
3210,1,1,11.70743,2,35.26,4.85,2.02,0,34,0.05
3211,1,1,11.70943,4,41.51,5.26,1.92,0,41.51,-0.2
3212,1,2,11.71443,6,33.8,4.95,1.92,0,38.58,0.71
3213,1,1,11.7145,3,35.71,4.45,1.82,0,35.41,-0.09
3214,1,1,11.71583,4,34.99,4.85,1.92,0,35.01,0.03
3215,1,2,11.72032,6,37.73,4.75,1.92,0,42.79,0.72
3216,1,2,11.72244,6,33.25,4.85,1.92,0,37.21,0.47
3217,1,2,11.7245,8,23.99,17.48,2.5,1,27.09,0.27
3218,1,1,11.72724,4,36.94,5.26,2.02,0,36.2,-0.06
3219,1,2,11.72746,6,37.9,4.75,1.92,0,41.59,0.6
3220,1,2,11.72897,6,36.72,4.95,2.02,0,41.75,1.11
3221,1,2,11.73159,6,33.77,4.75,1.82,0,38.29,0.47
3222,1,2,11.73622,6,33.53,4.55,2.02,0,37.58,0.48
3223,1,1,11.73766,4,37.7,5.05,1.92,0,37.68,-0.14
3224,1,1,11.75391,4,35.82,4.75,1.92,0,35.82,-0.04
3225,1,2,11.76316,7,36.57,4.35,1.82,0,42.4,0.68
3226,1,2,11.76366,8,24.19,17.38,2.5,1,27.47,0.26
3227,1,2,11.76913,6,34.01,4.75,1.92,0,36.67,0.41
3228,1,2,11.77557,6,31.75,4.65,1.92,0,36.31,0.54
3229,1,2,11.78029,6,33.85,5.05,1.92,0,38.59,0.85
3230,1,1,11.78314,4,33.72,4.65,1.82,0,33.72,-0.14
3231,1,1,11.78344,4,34.25,4.65,1.92,0,35.16,0.37
3232,1,2,11.79897,6,32.34,4.04,1.72,0,33.28,0.51
3233,1,1,11.90001,3,29.45,3.23,1.72,0,29.45,-0.18
3234,1,2,11.90001,6,38.36,5.15,2.12,0,39.83,0.78
3235,1,1,11.90001,4,33.56,4.65,1.82,0,33.56,0
3236,1,2,11.90001,7,31.82,5.36,2.12,0,33.6,0.53
3237,1,1,11.90001,2,24.23,19.71,2.5,1,24.33,0.1
3238,1,2,11.90001,8,22.23,13.64,2.5,1,24.23,0.23
3239,1,1,11.90002,4,19.39,4.14,1.72,0,19.5,0.36
3240,1,1,11.90394,4,34.54,5.15,2.02,0,35.36,0.23
3241,1,2,11.90473,6,33.98,4.55,1.82,0,36.59,0.4
3242,1,2,11.91258,7,32.2,4.24,1.82,0,35.45,1.02
3243,1,2,11.91421,6,30.61,5.26,1.92,0,33.43,0.41
3244,1,2,11.91582,6,34.12,4.85,1.92,0,37.57,0.43
3245,1,2,11.93353,6,36.23,4.85,1.82,0,41.74,0.55
3246,1,2,11.93601,6,30.57,4.65,1.82,0,34.07,0.42
3247,1,2,11.94439,6,33.82,4.95,2.12,0,37.94,0.48
3248,1,1,11.9477,4,36.9,4.75,1.92,0,36.86,-0.06
3249,1,1,11.95959,4,39.52,5.26,2.02,0,39.55,0.03
3250,1,2,11.96024,8,24.22,18.9,2.5,1,27.31,0.24
3251,1,2,11.96961,6,33.04,5.26,2.12,0,36.92,0.68
3252,1,1,11.97046,4,39.45,4.75,1.92,0,39.45,-0.18
3253,1,1,11.98356,2,25.71,17.28,2.5,1,25.06,0.21
3254,1,1,11.98621,4,41.97,4.85,2.02,0,40.99,-0.34
3255,1,2,11.98631,6,35.38,5.36,2.02,0,40.27,0.62
3256,1,1,11.99078,4,45.15,4.95,2.02,0,44.49,-0.16
3257,1,1,11.9954,4,37.45,5.05,2.12,0,37.34,-0.17
3258,1,2,11.99818,6,34.07,4.85,1.82,0,38.78,0.5
3259,1,1,11.99856,4,35.6,4.55,1.92,0,34.41,-0.11
3260,1,1,12.00124,2,34.51,5.15,2.02,0,34.04,-0.14
3261,1,1,12.00202,4,37.72,4.85,1.82,0,36.32,-0.05
3262,1,2,12.00436,8,28.22,4.65,1.92,0,33.51,0.7
3263,1,2,12.00493,6,32.93,4.75,2.02,0,37.73,0.65
3264,1,2,12.00871,6,33.43,5.15,1.92,0,35.67,0.35
3265,1,1,12.01239,4,37.86,4.85,2.02,0,37.78,0.03
3266,1,1,12.02537,4,36.35,6.37,2.32,0,36.2,-0.01
3267,1,2,12.02578,6,28.15,4.45,1.82,0,32.36,0.47
3268,1,2,12.02886,6,33.37,4.24,1.92,0,36.63,0.44
3269,1,2,12.03427,6,36.08,4.55,1.92,0,38.97,0.46
3270,1,1,12.03603,3,36.72,4.85,2.02,0,36.47,-0.12
3271,1,2,12.03767,6,33.91,4.75,1.82,0,38.51,0.79
3272,1,1,12.04046,4,41.32,4.75,1.92,0,40.95,-0.33
3273,1,1,12.04409,2,26.77,10.11,2.5,1,26.16,-0.11
3274,1,1,12.04412,4,37.21,4.55,1.92,0,37.21,-0.02
3275,1,2,12.04934,6,33.07,3.74,1.72,0,37.43,0.61
3276,1,2,12.05221,8,24.08,8.89,2.5,1,27,0.26
3277,1,1,12.05517,4,36.15,4.35,1.82,0,36.15,-0.04
3278,1,2,12.06449,6,35.08,5.05,2.12,0,40.03,0.59
3279,1,2,12.06977,6,37.62,4.45,1.92,0,42.12,0.61
3280,1,1,12.07236,4,37.96,4.85,1.92,0,37.96,-0.02
3281,1,2,12.07267,8,23.06,17.38,2.5,1,26.14,0.24
3282,1,2,12.07487,6,37.1,4.24,1.92,0,38.83,0.52
3283,1,2,12.08333,6,30.43,4.85,2.02,0,35.35,0.47
3284,1,2,12.089,8,24.21,16.98,2.5,1,27.58,0.35
3285,1,2,12.10104,6,31.3,4.35,1.92,0,36.49,0.88
3286,1,2,12.10566,6,39.13,4.55,1.92,0,44.27,0.77
3287,1,1,12.10883,4,37.44,4.65,1.92,0,36.36,-0.23
3288,1,2,12.1102,6,33.45,4.85,2.02,0,38.18,0.58
3289,1,1,12.11158,4,38.03,5.05,2.12,0,38.87,0.11
3290,1,1,12.11167,2,26.34,17.38,2.5,1,25.93,-0.08
3291,1,2,12.11493,6,37.84,4.65,1.82,0,44.29,0.88
3292,1,2,12.1204,6,36.92,5.26,2.12,0,40.31,0.5
3293,1,2,12.1208,8,23.9,12.63,2.5,1,27.17,0.33
3294,1,1,12.1258,4,38,4.55,2.02,0,38.12,0.1
3295,1,2,12.12613,6,33.55,5.05,1.92,0,38.31,0.52
3296,1,1,12.1279,4,56.71,5.05,1.92,0,56.71,-0.18
3297,1,1,12.13194,4,44.02,4.65,1.92,0,43.67,0.2
3298,1,1,12.13539,4,34.56,4.55,2.02,0,34.56,-0.08
3299,1,1,12.13708,2,26.95,17.38,2.5,1,26.45,-0.1
3300,1,2,12.13921,6,34.87,4.85,2.12,0,36.84,0.79
3301,1,1,12.14469,4,40.37,4.65,2.02,0,40.18,-0.03
3302,1,1,12.15766,4,36.49,4.85,2.02,0,35.96,-0.06
3303,1,1,12.16151,4,36.7,4.14,1.77,0,36.65,-0.07
3304,1,2,12.16257,6,33.55,4.85,2.02,0,39.8,0.78
3305,1,1,12.16707,2,25.56,17.08,2.5,1,25.39,-0.01
3306,1,2,12.17958,6,31.54,5.05,2.02,0,42.27,1.23
3307,1,2,12.20114,8,23.75,15.97,2.5,1,27.61,0.45
3308,1,2,12.20178,6,34.81,4.85,1.92,0,42.56,0.89
3309,1,1,12.2023,4,40.66,4.75,2.02,0,40.66,-0.17
3310,1,1,12.20384,2,34.79,4.95,2.02,0,34.81,0.04
3311,1,2,12.20803,8,23.62,3.84,1.72,0,26.26,0.32
3312,1,2,12.20857,6,36.41,4.85,1.92,0,42.22,0.91
3313,1,1,12.20858,4,41.66,5.26,2.02,0,43.52,0.48
3314,1,1,12.2115,4,37.94,4.24,1.82,0,38.19,0.13
3315,1,1,12.21557,4,35.1,4.35,1.92,0,34.06,-0.21
3316,1,2,12.38334,6,31.66,4.24,1.82,0,32.41,0.61
3317,1,1,12.38334,4,36.77,4.14,1.82,0,37.61,0.52
3318,1,2,12.38334,8,26.25,17.99,2.5,1,26.9,0.34
3319,1,2,12.38334,7,26.72,17.79,2.5,1,27.93,0.62
3320,1,1,12.38334,2,23.73,11.62,2.5,1,23.74,0.02
3321,1,1,12.38336,3,32.55,5.15,2.12,0,32.55,-0.27
3322,1,1,12.38978,2,25.51,17.28,2.5,1,24.68,-0.17
3323,1,2,12.39001,6,34.03,4.14,1.92,0,38.86,0.67
3324,1,1,12.39124,4,37.61,4.14,1.72,0,36.6,-0.2
3325,1,2,12.39294,6,35.96,5.05,2.12,0,40.26,0.77
3326,1,2,12.39856,7,29.23,4.14,1.72,0,34.98,0.79
3327,1,1,12.4004,4,36.61,4.85,1.82,0,37.51,0.12
3328,1,2,12.40199,6,36.33,4.04,1.72,0,42.78,0.85
3329,1,1,12.41113,2,24.87,9.5,2.5,1,24.16,0
3330,1,1,12.41203,3,34.49,4.95,2.12,0,32.91,-0.23
3331,1,2,12.41432,6,32.29,4.65,2.02,0,37.36,0.97
3332,1,1,12.42272,2,25.2,17.08,2.5,1,24.88,-0.14
3333,1,2,12.42852,8,31.78,4.95,2.02,0,38.2,0.78
3334,1,2,12.43169,8,23.02,12.13,2.5,1,26.79,0.3
3335,1,1,12.44326,2,25.28,17.08,2.5,1,24.42,-0.18
3336,1,2,12.44988,8,22.37,18.6,2.5,1,25.66,0.26
3337,1,2,12.46192,6,38.03,3.13,1.82,0,44.4,0.8
3338,1,2,12.46377,6,33.63,5.15,1.92,0,38.61,0.56
3339,1,1,12.46408,4,37.51,6.27,2.32,0,35.8,-0.13
3340,1,1,12.46672,4,36.62,4.14,1.82,0,35.34,-0.13
3341,1,2,12.4766,6,32.86,4.85,1.92,0,38.09,0.65
3342,1,1,12.4783,4,38.38,4.65,2.02,0,38.38,-0.01
3343,1,1,12.48482,2,27.08,17.28,2.5,1,27.08,-0.08
3344,1,2,12.48506,7,32.86,4.85,1.82,0,36.38,0.59
3345,1,2,12.48612,6,35.61,5.05,2.02,0,37.4,0.66
3346,1,2,12.48997,6,33.54,4.85,1.82,0,40.59,0.9
3347,1,2,12.50097,6,31.74,4.35,1.82,0,39.13,0.85
3348,1,1,12.51392,4,37.22,5.15,2.02,0,37.39,0.24
3349,1,2,12.52761,8,23.87,19.81,2.5,1,27.71,0.34
3350,1,2,12.52786,6,28.63,4.45,1.82,0,32.92,0.54
3351,1,1,12.5285,3,33.36,3.84,1.82,0,33.64,-0.03
3352,1,1,12.53449,4,39.85,4.55,1.92,0,39.85,-0.24
3353,1,2,12.5409,6,32.75,4.65,1.92,0,38.64,0.78
3354,1,2,12.54861,8,22.73,17.48,2.5,1,25.89,0.29
3355,1,2,12.55379,7,30.39,4.65,1.92,0,36.12,0.6
3356,1,2,12.55402,6,32.32,4.9,2.02,0,37.99,0.83
3357,1,2,12.55872,6,33.18,4.55,1.82,0,38.83,0.72
3358,1,1,12.56086,2,25.2,17.38,2.5,1,25.22,0.03
3359,1,2,12.56927,6,33.33,4.14,1.82,0,37.55,0.51
3360,1,2,12.57469,7,30.92,4.24,1.82,0,35.65,0.57
3361,1,1,12.57573,2,38.37,4.75,1.82,0,38.37,-0.29
3362,1,2,12.57756,6,34.58,4.24,1.82,0,43.62,1.13
3363,1,1,12.58676,4,36.4,4.5,2.02,0,36.43,-0.01
3364,1,2,12.60167,6,33.98,4.24,1.82,0,39.3,0.61
3365,1,2,12.61482,7,35.11,5.36,2.12,0,41.06,0.72
3366,1,1,12.61512,4,39.14,5.05,2.02,0,38.97,-0.16
3367,1,2,12.6203,6,33.46,4.14,1.82,0,34.35,0.53
3368,1,2,12.62644,6,34.24,4.24,1.72,0,40.38,0.66
3369,1,1,12.64878,4,40.57,4.95,2.02,0,38.53,-0.08
3370,1,2,12.65366,6,42.53,5.05,1.92,0,46.13,0.55
3371,1,2,12.6552,8,29.22,4.85,1.92,0,33.05,0.58
3372,1,2,12.65916,6,32.97,4.04,1.72,0,37.5,0.77
3373,1,1,12.6709,4,39.92,5.05,2.02,0,43.3,0.48
3374,1,1,12.67408,4,35.28,6.77,2.22,0,34.69,-0.12
3375,1,2,12.68153,6,32.5,4.55,1.92,0,35.58,0.72
3376,1,1,8.78334,2,20.7,17.28,2.5,1,20.7,-0.64
3377,1,2,8.78334,7,12.64,5.66,2.02,0,13.27,0.4
3378,1,2,8.78334,6,12.99,5.56,1.82,0,13.48,0.31
3379,1,1,8.78334,3,31.02,6.67,2.43,0,31.53,0.2
3380,1,2,8.78334,8,9.16,5.46,1.92,0,11.02,0.64
3381,1,1,8.78334,2,25.65,8.59,2.5,1,25.64,-0.04
3382,1,1,8.78336,4,34.43,5.76,1.92,0,34.43,-0.01
3383,1,1,8.78948,4,38.91,6.27,2.02,0,38.89,-0.06
3384,1,1,8.79082,2,26.74,18.19,2.5,1,26.21,-0.08
3385,1,1,8.79694,2,26.89,14.45,2.5,1,26.33,-0.05
3386,1,1,8.80451,4,33.84,5.76,2.02,0,33.42,-0.09
3387,1,1,8.81894,4,34.98,5.36,1.82,0,35.5,0.31
3388,1,1,8.83109,2,26.46,8.29,2.5,1,26.09,-0.02
3389,1,1,8.83804,4,39.22,5.26,1.82,0,39.22,0
3390,1,1,8.84663,2,25.2,13.04,2.5,1,26.36,0.01
3391,1,1,8.85136,2,25.48,13.34,2.5,1,25.14,-0.02
3392,1,1,8.86224,4,36.53,5.76,1.92,0,36.25,0.16
3393,1,1,8.87462,4,40.75,6.06,2.02,0,42.88,1.01
3394,1,1,8.88049,4,36.14,6.16,1.92,0,37.76,0.33
3395,1,1,8.91329,4,37.5,5.05,1.92,0,37.5,0.22
3396,1,1,8.93552,4,38.03,5.76,2.02,0,37.42,0.01
3397,1,1,8.93734,2,25.35,18.09,2.5,1,24.99,-0.04
3398,1,1,8.95294,4,32.37,5.26,1.92,0,32.56,0.1
3399,1,1,8.99303,3,36.24,5.76,2.02,0,35.46,-0.11
3400,1,1,8.99494,4,36.11,5.26,1.82,0,37.56,0.25
3401,1,2,9.01129,8,22.55,16.98,2.5,1,24.17,0.15
3402,1,1,9.02327,2,22.15,4.75,1.92,0,22.96,0.19
3403,1,1,9.0304,4,39.48,5.05,1.92,0,39.91,0.11
3404,1,1,9.06494,4,36.36,5.76,2.02,0,35.76,-0.06
3405,1,2,9.08063,7,33.1,4.55,1.82,0,35.4,0.27
3406,1,2,9.08082,8,30.39,4.85,1.82,0,33.33,0.5
3407,1,2,9.08222,6,38.72,4.95,1.82,0,41.51,0.44
3408,1,2,9.10717,6,36.33,4.55,1.72,0,38.76,0.4
3409,1,2,9.11266,6,32.9,5.56,2.02,0,33.31,0.21
3410,1,1,9.25001,3,27.99,4.55,1.92,0,28.22,0.13
3411,1,2,9.25001,8,25.17,17.79,2.5,1,25.35,0.09
3412,1,2,9.25001,7,31.46,5.36,1.82,0,31.46,-0.08
3413,1,1,9.25001,4,32.74,5.15,1.92,0,33.94,0.37
3414,1,2,9.25001,6,34.42,7.78,2.12,0,35.65,0.36
3415,1,1,9.25002,2,23.88,6.77,2.53,0,24.21,0.18
3416,1,1,9.26203,4,33.37,5.15,2.02,0,32.58,-0.02
3417,1,2,9.26758,8,23.38,18.8,2.5,1,24.64,0.14
3418,1,1,9.30604,4,37.29,5.26,1.92,0,40.63,0.62
3419,1,1,9.31314,4,39.28,5.15,2.02,0,39.28,0.01
3420,1,2,9.34932,6,38.42,5.05,2.02,0,41.98,0.58
3421,1,2,9.36626,8,23.66,17.69,2.5,1,25.38,0.15
3422,1,2,9.376,6,39.22,4.95,1.82,0,40.35,0.3
3423,1,2,9.38151,8,26.96,3.74,1.62,0,29.73,0.27
3424,1,2,9.39117,6,32.17,4.85,1.92,0,34.54,0.33
3425,1,1,9.39248,4,38.83,5.05,1.92,0,38.83,-0.01
3426,1,2,9.40592,8,23.8,20.82,2.5,1,25.4,0.16
3427,1,2,9.41056,6,32.66,4.85,1.82,0,33.82,0.3
3428,1,2,9.45334,6,39.29,5.05,1.92,0,38.46,0.17
3429,1,2,9.46103,6,34.52,4.55,1.92,0,37.08,0.34
3430,1,2,9.49501,6,39.71,4.04,1.82,0,40.45,0.29
3431,1,2,9.50062,6,38.45,4.55,1.82,0,40.34,0.34
3432,1,1,9.51301,4,32.36,4.45,1.92,0,32.33,0.06
3433,1,1,9.51342,4,35.52,5.76,2.22,0,37.85,0.26
3434,1,2,9.53122,6,36.97,5.36,2.02,0,37.49,0.29
3435,1,1,9.63334,2,24.38,11.62,2.5,1,24.38,-0.02
3436,1,2,9.63334,6,33,6.97,2.22,0,33.36,0.2
3437,1,1,9.63334,4,30.28,5.56,2.02,0,31.16,0.43
3438,1,2,9.63334,7,26.64,12.53,2.5,1,27.77,0.5
3439,1,2,9.63334,8,21.71,4.24,1.82,0,21.71,-0.02
3440,1,1,9.63334,2,23.31,8.69,2.5,1,23.2,0.1
3441,1,1,9.63336,3,27.36,5.36,1.92,0,27.36,-0.12
3442,1,1,9.64029,4,35.05,5.56,2.02,0,34.75,-0.09
3443,1,2,9.65108,6,33.26,6.27,2.02,0,36.05,0.58
3444,1,2,9.65996,6,32.98,4.65,1.72,0,35.18,0.36
3445,1,2,9.66108,8,23.23,17.48,2.5,1,25.23,0.21
3446,1,2,9.66687,7,31.89,5.26,2.02,0,32.69,0.14
3447,1,2,9.67772,7,30.98,4.65,1.92,0,34.27,0.39
3448,1,1,9.68141,4,34.1,4.45,1.82,0,33.82,0.04
3449,1,2,9.68693,8,23.71,17.58,2.5,1,24.85,0.15
3450,1,1,9.68946,2,25.1,17.89,2.5,1,25.03,-0.01
3451,1,2,9.6939,6,38.44,5.26,1.92,0,41.31,0.63
3452,1,2,9.70583,6,41.84,4.04,1.72,0,44.08,0.35
3453,1,2,9.71153,6,38.98,5.56,1.82,0,41.25,0.35
3454,1,2,9.71516,6,37.86,5.36,1.82,0,40.48,0.32
3455,1,1,9.71569,4,38.66,4.55,1.82,0,38.63,0.02
3456,1,2,9.7171,6,36.65,4.65,1.92,0,40.14,0.51
3457,1,1,9.71866,4,34.89,5.26,1.92,0,34.87,0.08
3458,1,1,9.72276,4,35.09,4.55,1.72,0,33.77,-0.02
3459,1,2,9.74042,6,36.85,5.05,1.92,0,37.55,0.27
3460,1,2,9.74397,8,23.2,16.78,2.5,1,24.41,0.11
3461,1,2,9.75621,8,34.75,5.05,1.92,0,36.49,0.21
3462,1,1,9.78057,4,34.85,4.85,1.82,0,34.63,0.02
3463,1,2,9.78131,7,32.43,4.85,1.92,0,34.45,0.21
3464,1,1,9.79941,2,23.31,17.69,2.5,1,23.38,0
3465,1,1,9.80136,4,36.36,5.05,1.92,0,36.18,0
3466,1,1,9.81864,4,34.88,5.26,1.92,0,35.05,0.08
3467,1,2,9.82084,8,24.56,8.49,2.5,1,25.82,0.11
3468,1,2,9.82676,6,34.78,4.55,1.82,0,37.34,0.4
3469,1,1,9.83726,2,26.38,17.69,2.5,1,26.41,0.04
3470,1,2,9.87443,6,33.61,5.15,2.02,0,38.55,0.57
3471,1,2,9.88296,6,34.25,4.95,1.82,0,36.64,0.28
3472,1,2,9.88541,6,34.09,4.75,1.82,0,37.36,0.36
3473,1,1,9.89074,4,39.74,5.26,2.12,0,39.72,0.08
3474,1,1,9.89637,4,38.14,5.56,1.92,0,37.9,0.06
3475,1,2,9.89863,8,23.4,10.11,2.5,1,24.69,0.12
3476,1,1,9.89918,4,35.95,5.56,2.02,0,36.42,0.17
3477,1,2,9.90307,6,36.31,5.46,1.72,0,37.42,0.2
3478,1,1,9.90967,2,22.87,9.9,2.5,1,22.55,-0.02
3479,1,2,9.9105,6,29.86,5.15,1.82,0,31.78,0.23
3480,1,1,9.91052,4,35.36,5.05,1.82,0,34.8,-0.15
3481,1,1,9.91849,4,39.5,4.85,1.82,0,39.66,0.15
3482,1,2,9.9247,6,39.89,8.08,2.22,0,45.01,0.67
3483,1,2,9.92613,8,20.96,11.22,2.5,1,25.27,1.72
3484,1,1,9.92924,4,35.16,5.66,2.02,0,35.61,0.24
3485,1,2,9.92998,6,38.38,5.36,2.02,0,38.84,0.61
3486,1,2,10.03334,6,34.93,5.56,1.92,0,36.45,0.78
3487,1,2,10.03334,7,25.65,17.58,2.5,1,26.31,0.21
3488,1,1,10.03334,4,36.17,5.15,1.92,0,36.17,0.14
3489,1,1,10.03334,3,28.91,5.26,2.02,0,29.07,0.17
3490,1,1,10.03334,2,24.06,17.69,2.5,1,24.16,0.11
3491,1,2,10.03336,8,24.95,10.91,2.5,1,25.49,0.28
3492,1,1,10.04746,4,38.22,4.95,2.02,0,38.22,-0.05
3493,1,2,10.04967,6,35.82,5.05,2.12,0,37.94,0.43
3494,1,1,10.05218,4,33.99,5.05,1.92,0,33.99,0.2
3495,1,2,10.0652,8,23.58,9.7,2.5,1,24.8,0.21
3496,1,2,10.07411,7,34.62,4.55,1.82,0,37.39,0.29
3497,1,2,10.07764,6,32.19,6.47,2.22,0,32.91,0.4
3498,1,2,10.07796,6,32.64,4.85,1.82,0,36.99,0.74
3499,1,1,10.07834,4,33.29,6.47,2.32,0,33.29,-0.04
3500,1,2,10.09197,8,25.83,19.91,2.5,1,27.15,0.21
3501,1,1,10.09464,4,37.18,4.75,1.92,0,36.91,0.2
3502,1,2,10.10722,6,34.89,4.85,1.82,0,36.33,0.44
3503,1,2,10.11314,8,24.82,17.28,2.5,1,26.16,0.22
3504,1,2,10.11734,7,31.08,4.14,1.72,0,33.45,0.51
3505,1,1,10.12054,4,35.15,4.75,2.02,0,35.15,0.06
3506,1,2,10.12157,6,33.18,4.75,2.02,0,33.18,0.41
3507,1,2,10.12586,6,34,4.85,1.92,0,39.66,0.84
3508,1,1,10.12628,4,39.11,4.85,2.02,0,39.11,0.08
3509,1,2,10.1267,8,24.38,17.33,2.5,1,25.98,0.13
3510,1,1,10.129,4,36.34,5.26,2.02,0,36.22,0
3511,1,2,10.13611,6,33.46,5.05,1.92,0,34.76,0.22
3512,1,1,10.14368,4,36.67,5.26,2.02,0,36.52,0.1
3513,1,2,10.14496,6,36.79,4.45,1.82,0,38.11,0.38
3514,1,1,10.14878,4,38.13,4.65,1.82,0,38.04,0.28
3515,1,2,10.15592,6,37.46,5.36,1.97,0,38.5,0.16
3516,1,1,10.16474,4,36.72,4.75,1.92,0,36.74,0.06
3517,1,2,10.16633,6,36.72,4.55,1.92,0,38.86,0.5
3518,1,1,10.16903,4,38.68,4.75,2.02,0,38.64,-0.04
3519,1,1,10.1723,3,38.48,5.05,1.92,0,40.75,0.27
3520,1,2,10.1755,8,25.18,17.38,2.5,1,26.52,0.16
3521,1,2,10.17834,6,38.62,4.95,2.02,0,41.09,0.56
3522,1,1,10.18398,4,45.73,5.15,2.02,0,44.5,0.08
3523,1,1,10.1879,3,35.23,4.75,1.92,0,35.23,0.11
3524,1,1,10.18797,4,38.99,5.76,2.22,0,38.99,-0.01
3525,1,1,10.18828,2,25.13,17.63,2.5,1,25.1,0.05
3526,1,1,10.19089,4,35.59,3.13,1.82,0,35.99,0.32
3527,1,2,10.19747,6,35.05,3.74,1.82,0,36.03,0.14
3528,1,1,10.19893,4,40.99,4.75,1.92,0,40.99,-0.01
3529,1,1,10.20184,4,39.48,5.15,2.12,0,40.02,-0.09
3530,1,1,10.20313,4,41.77,5.15,1.92,0,42,0.2
3531,1,1,10.20636,4,34.71,4.75,2.02,0,35.82,0.2
3532,1,2,10.21744,8,22.78,8.59,2.5,1,24.18,0.12
3533,1,1,10.22954,4,35.73,5.05,1.92,0,35.04,-0.05
3534,1,1,10.23368,4,37.44,5.26,2.12,0,37.55,0.13
3535,1,2,10.24899,8,23.77,17.48,2.5,1,24.86,0.11
3536,1,1,10.26181,4,40.8,4.55,2.02,0,40.8,0.01
3537,1,2,10.26436,8,28.32,4.65,1.82,0,31.48,0.43
3538,1,1,10.26514,4,33.79,4.95,2.02,0,37.6,0.58
3539,1,2,10.26598,7,31.64,4.95,2.02,0,33.05,0.16
3540,1,2,10.26757,7,34,4.75,2.02,0,34.36,0.07
3541,1,2,10.26812,6,36.03,4.95,1.92,0,37.53,0.25
3542,1,1,10.28116,4,39.76,5.36,2.12,0,39.78,0.03
3543,1,1,10.28799,3,30.94,7.38,2.5,1,30.94,0.04
3544,1,1,10.28802,4,35.17,5.26,1.92,0,35.17,0.11
3545,1,1,10.29853,4,34.7,5.05,1.92,0,35.07,0.13
3546,1,2,10.30129,6,35.6,5.15,2.02,0,36.15,0.16
3547,1,1,10.31157,4,37.68,4.04,1.92,0,37.68,0.15
3548,1,2,11.63334,7,37.5,5.36,2.12,0,38.13,0.4
3549,1,2,11.63334,6,38.64,5.36,2.02,0,40.3,0.97
3550,1,1,11.63334,3,33.54,5.76,2.32,0,33.56,0.03
3551,1,2,11.63334,8,30.94,4.75,1.92,0,32.26,0.36
3552,1,1,11.63334,2,24.92,17.18,2.5,1,24.93,0.01
3553,1,1,11.63336,4,33.63,5.05,2.12,0,33.63,-0.51
3554,1,2,11.63336,7,31,6.57,2.32,0,32.37,0.27
3555,1,2,11.63529,6,34.34,4.04,1.92,0,37.12,0.36
3556,1,1,11.63534,4,39.37,4.45,1.82,0,39.53,0.51
3557,1,1,11.64022,4,41.26,4.9,1.92,0,45.03,0.48
3558,1,2,11.6475,6,31.14,4.55,1.82,0,35.65,0.9
3559,1,1,11.65468,4,57.3,5.36,2.02,0,57.3,-0.05
3560,1,1,11.65757,4,38.78,4.85,1.82,0,41.88,0.41
3561,1,1,11.65801,3,36.19,5.15,2.12,0,35.34,-0.07
3562,1,2,11.65911,6,34.47,4.75,1.92,0,35.07,0.37
3563,1,1,11.66076,3,27,17.79,2.5,1,26.77,-0.02
3564,1,1,11.66146,4,34.64,4.85,1.82,0,34.73,0.12
3565,1,1,11.6648,4,34.25,5.05,2.02,0,34.42,0.18
3566,1,1,11.6712,4,34.34,4.95,1.82,0,34.34,0.11
3567,1,2,11.67297,7,37.75,4.85,1.92,0,38.05,-0.1
3568,1,1,11.67542,4,39.04,4.95,2.02,0,38.82,-0.1
3569,1,2,11.6755,7,23.86,19.91,2.5,1,25.17,0.48
3570,1,2,11.67826,6,36,5.26,1.92,0,39.31,1
3571,1,2,11.68168,8,24.57,17.69,2.5,1,26.19,0.21
3572,1,2,11.68506,6,37.95,4.14,1.82,0,37.95,0.11
3573,1,2,11.68874,6,39.05,4.35,1.82,0,39.37,0.18
3574,1,1,11.68968,3,32.62,7.88,2.5,1,32.86,0.36
3575,1,2,11.69287,6,35.98,5.46,2.02,0,35.98,0.15
3576,1,2,11.70441,6,33.66,5.05,2.02,0,34.29,0.33
3577,1,2,11.70772,8,23.88,17.69,2.5,1,24.91,0.18
3578,1,2,11.7143,6,37.2,4.35,1.82,0,40.86,0.49
3579,1,1,11.72047,4,36.3,4.85,1.82,0,36.3,-0.06
3580,1,2,11.72051,8,25.44,17.89,2.5,1,26.04,1.19
3581,1,2,11.72264,6,33.91,6.67,2.22,0,36.13,0.27
3582,1,2,11.72652,7,30.39,5.15,2.12,0,33.61,0.39
3583,1,1,11.73086,3,34.39,4.45,2.02,0,34.61,0.07
3584,1,2,11.74276,7,28.55,6.06,2.12,0,31.9,0.46
3585,1,1,11.74408,4,33.07,4.85,2.12,0,36.81,0.45
